datetime,temp1,humidity,temp2,humidity2,pressure
5/23/2025 15:33,26,43.8,27.55,38.5,964.32
5/23/2025 15:36,26.4,44,27.18,38.49,964.26
5/23/2025 15:39,26.3,43.2,27.46,38.4,964.19
5/23/2025 15:42,26.5,43.2,27.47,38.53,964.05
5/23/2025 15:45,26.5,43.3,27.65,38.19,964.03
5/23/2025 15:48,26.6,43,27.17,39.1,964.07
5/23/2025 15:51,26.3,43.5,27.25,38.78,963.98
5/23/2025 15:54,26.4,43.4,27.4,38.83,963.99
5/23/2025 15:57,26.6,43.3,27.5,38.44,963.94
5/23/2025 16:00,26.5,43.2,27.45,38.68,963.95
5/23/2025 16:03,26.5,43.2,27.51,38.59,963.88
5/23/2025 16:06,26.5,43.3,27.24,38.06,963.79
5/23/2025 16:09,26.4,42.5,27.7,37.93,963.79
5/23/2025 16:12,26.5,42.8,27.36,37.99,963.82
5/23/2025 16:15,26.6,42.3,27.43,39.12,963.74
5/23/2025 16:18,26.5,43.9,27.55,38.54,963.73
5/23/2025 16:21,26.6,43.5,27.48,38.39,963.66
5/23/2025 16:24,26.5,43.1,27.42,38.63,963.7
5/23/2025 16:27,26.6,43,26.96,38.71,963.74
5/23/2025 16:30,26.2,42.9,27.02,37.94,963.77
5/23/2025 16:33,26.2,42.7,27.31,38.12,963.67
5/23/2025 16:36,26.2,42.8,27.43,38.27,963.62
5/23/2025 16:39,26.4,43.1,27.36,37.82,963.6
5/23/2025 16:42,26.4,42.4,27.55,37.85,963.53
5/23/2025 16:45,26.4,42.6,27.49,38.07,963.48
5/23/2025 16:48,26.5,42.6,27.59,38.89,963.44
5/23/2025 16:51,26.5,43.8,27.47,38.51,963.44
5/23/2025 16:54,26.5,43.1,27.61,38.19,963.41
5/23/2025 16:57,26.6,43.1,27.89,38.52,963.32
5/23/2025 17:00,26.8,43.7,27.97,38.9,963.3
5/23/2025 17:03,26.8,43.7,28.29,38.53,963.3
5/23/2025 17:06,27.2,43.8,28.12,38.68,963.35
5/23/2025 17:09,27.2,43.5,27.79,39.33,963.24
5/23/2025 17:12,27,43.6,27.69,39.83,963.18
5/23/2025 17:15,27,44.4,27.69,39.99,963.11
5/23/2025 17:18,26.8,44.6,27.64,40.42,963.12
5/23/2025 17:21,26.7,45.5,27.8,40.07,963.1
5/23/2025 17:24,26.8,45.1,27.89,40.46,963.04
5/23/2025 17:27,26.9,45.6,27.7,40.02,962.96
5/23/2025 17:30,26.8,44.8,27.25,40.7,962.95
5/23/2025 17:33,26.5,45.3,27.3,40.89,963.02
5/23/2025 17:36,26.3,45.8,27.32,40.54,963.01
5/23/2025 17:39,26.4,45.5,27.28,40.83,963.02
5/23/2025 17:42,26.3,46,27.01,41.45,963.09
5/23/2025 17:45,26.1,46.4,27.04,41.5,963.12
5/23/2025 17:48,26.1,46.6,27.3,40.95,963.1
5/23/2025 17:51,26.3,46.3,27.33,40.71,963.12
5/23/2025 17:54,26.3,46,27.18,40.95,963.12
5/23/2025 17:57,26.3,46,27.59,40.29,963.1
5/23/2025 18:00,26.4,45.7,27.14,40.25,963.15
5/23/2025 18:03,26.3,44.9,27.25,40.13,963.11
5/23/2025 18:06,26.3,45,27,40.05,963.08
5/23/2025 18:09,26.2,44.4,27.09,40.51,963.05
5/23/2025 18:12,26.2,45.3,27.02,40.69,963.02
5/23/2025 18:15,26.1,45.6,27.28,40.78,963.05
5/23/2025 18:18,26.2,46.1,27.18,40.43,963.07
5/23/2025 18:21,26.1,45.6,26.94,41.14,963.03
5/23/2025 18:24,26,46.2,26.84,40.96,963.05
5/23/2025 18:27,25.9,45.8,26.92,41.06,963.03
5/23/2025 18:30,25.9,46.1,27.01,40.46,963.02
5/23/2025 18:33,25.9,45.7,27.09,39.59,963.07
5/23/2025 18:36,26,44.6,27.02,40.08,963.11
5/23/2025 18:39,26,45,27.27,39.78,963.13
5/23/2025 18:42,26.1,45,27.75,39.62,963.14
5/23/2025 18:45,26.4,45.4,27.71,40.63,963.22
5/23/2025 18:48,26.5,46.3,27.17,43.77,963.28
5/23/2025 18:51,26.2,49.4,27.07,43.32,963.37
5/23/2025 18:54,26,49.3,26.31,44.45,963.47
5/23/2025 18:57,25.6,49.9,25.67,45.21,963.41
5/23/2025 19:00,24.8,50.7,25.79,44.65,963.42
5/23/2025 19:03,24.8,50.5,25.75,45.03,963.42
5/23/2025 19:06,24.8,51,25.6,45.03,963.51
5/23/2025 19:09,24.7,50.6,25.51,45.2,963.53
5/23/2025 19:12,24.6,50.9,25.54,45.2,963.6
5/23/2025 19:15,24.6,51.2,25.47,45.43,963.62
5/23/2025 19:18,24.5,51.2,25.67,45.8,963.72
5/23/2025 19:21,24.7,52,25.72,46.36,963.84
5/23/2025 19:24,24.7,52.7,25.65,46.86,963.86
5/23/2025 19:27,24.6,53,25.48,47.52,963.99
5/23/2025 19:30,24.5,53.6,25.3,47.97,963.96
5/23/2025 19:33,24.4,54.2,25.37,47.64,964
5/23/2025 19:36,24.4,53.8,24.99,47.61,964.03
5/23/2025 19:39,24.2,53.5,24.51,47.6,964.15
5/23/2025 19:42,23.6,53.5,24.97,46.33,964.15
5/23/2025 19:45,24.1,52.5,25.11,46.3,964.23
5/23/2025 19:48,24.1,52.4,25.03,46.29,964.3
5/23/2025 19:51,24.1,52.2,25.01,45,964.31
5/23/2025 19:54,24.1,50.8,24.59,45.65,964.28
5/23/2025 19:57,23.7,51.1,24.39,45.94,964.27
5/23/2025 20:00,23.6,51.3,24.42,45.92,964.22
5/23/2025 20:03,23.5,51.5,24.33,46.5,964.32
5/23/2025 20:06,23.4,51.9,24.3,45.93,964.36
5/23/2025 20:09,23.5,51.4,24.61,45.56,964.38
5/23/2025 20:12,23.7,51.3,24.5,46.19,964.35
5/23/2025 20:15,23.6,51.9,23.92,47.58,964.23
5/23/2025 20:18,23,53.3,24.34,47.12,964.22
5/23/2025 20:21,23.4,52.9,24.26,47.07,964.13
5/23/2025 20:24,23.3,53,24.37,46.8,964.15
5/23/2025 20:27,23.4,52.6,24.32,47.06,964.15
5/23/2025 20:30,23.4,52.8,24.35,46.41,964.17
5/23/2025 20:33,23.4,52,24.41,46.04,964.17
5/23/2025 20:36,23.4,51.7,24.36,46.08,964.08
5/23/2025 20:39,23.5,51.6,24.13,46.64,964.18
5/23/2025 20:42,23.3,52,24.04,47.72,964.23
5/23/2025 20:45,23.3,52.6,23.25,51.04,964.08
5/23/2025 20:48,22.6,56.4,23.35,50.66,963.86
5/23/2025 20:51,22.5,56.7,23.53,50.02,963.65
5/23/2025 20:54,22.6,56.5,23.35,49.63,963.76
5/23/2025 20:57,22.6,55.5,23.33,49.91,963.94
5/23/2025 21:00,22.5,55.7,22.98,51.37,963.94
5/23/2025 21:03,22.2,57.5,23.23,51.27,963.98
5/23/2025 21:06,22.3,57.7,23.58,50.68,965.49
5/23/2025 21:09,22.6,57.4,23.41,49.66,965.51
5/23/2025 21:12,22.6,55.5,22.3,59.6,965.13
5/23/2025 21:45,23,65,21.5,64.03,966.06
5/23/2025 21:48,21.5,68,20.51,68.03,966.04
5/23/2025 21:51,20.1,75.5,20.53,69.31,966.02
5/23/2025 21:54,19.7,78.1,20.5,68.26,966.07
5/23/2025 21:57,19.7,77.6,20.65,67.88,966.11
5/23/2025 22:00,19.8,76.7,20.29,69.79,966.12
5/23/2025 22:03,19.6,77.6,20.69,68.01,966.1
5/23/2025 22:06,19.9,77.2,20.7,67.36,966.19
5/23/2025 22:09,19.9,76.8,20.57,66.42,966.29
5/23/2025 22:12,19.9,74.8,20.57,66.94,966.31
5/23/2025 22:15,19.8,75.6,20.62,66.8,966.33
5/23/2025 22:18,19.8,75.9,20.4,67.36,966.34
5/23/2025 22:21,19.8,75.4,20.4,67.31,966.39
5/23/2025 22:24,19.5,76.7,20.09,68.8,966.4
5/23/2025 22:27,19.5,76.5,19.77,69.85,966.49
5/23/2025 22:30,19.1,78.3,19.95,68.47,966.52
5/23/2025 22:33,19.2,77.4,20.3,67.85,966.53
5/23/2025 22:36,19.4,77.6,20.43,67.34,966.53
5/23/2025 22:39,19.6,75.9,19.83,68.62,966.57
5/23/2025 22:42,19.2,76.5,19.89,70.1,966.58
5/23/2025 22:45,19.2,79,19.98,69,966.63
5/23/2025 22:48,19.2,78.3,20.18,68.94,966.62
5/23/2025 22:51,19.4,77.8,19.95,68.3,966.66
5/23/2025 22:54,19.2,77,20.38,66.5,966.62
5/23/2025 22:57,19.5,75.4,19.94,67.33,966.62
5/23/2025 23:00,19.4,75,20.05,67.22,966.67
5/23/2025 23:03,19.3,76.2,20.31,67.4,966.66
5/23/2025 23:06,19.4,76.3,20.07,66.96,966.62
5/23/2025 23:09,19.3,75.7,19.98,70.21,966.63
5/23/2025 23:12,19.3,78.7,19.75,71.78,966.62
5/23/2025 23:15,19.1,80.4,19.87,68.79,966.57
5/23/2025 23:18,19.1,78.2,19.82,68.19,966.55
5/23/2025 23:21,19.1,76.7,19.63,69.72,966.57
5/23/2025 23:24,19,77.7,19.95,67.45,966.55
5/23/2025 23:27,19.1,76.6,19.86,66.88,966.53
5/23/2025 23:30,19.2,75.1,19.91,66.34,966.55
5/23/2025 23:33,19.2,74.7,19.8,66.26,966.5
5/23/2025 23:36,19.1,74.1,19.81,66.3,966.55
5/23/2025 23:39,19.1,74.3,19.49,67.97,966.59
5/23/2025 23:42,18.9,75.4,19.73,67.17,966.61
5/23/2025 23:45,18.9,76,19.47,67.62,966.64
5/23/2025 23:48,18.8,75.5,19.08,68.51,966.66
5/23/2025 23:51,18.4,76.5,18.9,69.91,966.65
5/23/2025 23:54,18.2,77.7,19.5,67.08,966.65
5/23/2025 23:57,18.6,76.3,19.38,67.6,966.66
5/24/2025 0:00,18.7,76,19.21,67.9,966.69
5/24/2025 0:03,18.5,76.3,19.25,67.59,966.65
5/24/2025 0:06,18.5,76.1,19.1,68.11,966.7
5/24/2025 0:09,18.5,76.1,19.05,68.17,966.7
5/24/2025 0:12,18.3,76.4,19.29,66.79,966.68
5/24/2025 0:15,18.5,75.4,18.95,68.17,966.67
5/24/2025 0:18,18.2,76.2,19.12,67.86,966.74
5/24/2025 0:21,18.4,76,19.03,67.92,966.72
5/24/2025 0:24,18.3,76.3,19.01,68.27,966.72
5/24/2025 0:27,18.2,77.1,18.83,67.85,966.81
5/24/2025 0:30,18.2,75.7,19.24,66.73,966.88
5/24/2025 0:33,18.4,75.6,18.91,68.06,966.84
5/24/2025 0:36,18.2,76.1,18.65,69.36,966.84
5/24/2025 0:39,18.1,77.1,18.68,69.54,966.77
5/24/2025 0:42,18,78,18.26,70.49,966.77
5/24/2025 0:45,17.6,78.8,18.84,69.02,966.86
5/24/2025 0:48,17.9,78.8,18.94,67.94,966.81
5/24/2025 0:51,18.2,76.7,18.41,68.01,966.82
5/24/2025 0:54,18,75.4,18.33,69.08,966.78
5/24/2025 0:57,17.7,77.8,18.53,68.4,966.79
5/24/2025 1:00,17.7,77.2,19.16,65.15,966.8
5/24/2025 1:03,18.1,74.4,19.38,62.93,966.8
5/24/2025 1:06,18.4,71.6,19.33,62.41,966.8
5/24/2025 1:09,18.5,70.3,19.21,62.72,966.74
5/24/2025 1:12,18.5,69.9,19.24,62.76,966.75
5/24/2025 1:15,18.4,70.6,19.14,62.65,966.72
5/24/2025 1:18,18.4,69.9,19.3,61.76,966.69
5/24/2025 1:21,18.4,69.5,19.3,61.14,966.72
5/24/2025 1:24,18.5,68.7,19.03,61.8,966.71
5/24/2025 1:27,18.5,68.3,18.76,64.5,966.7
5/24/2025 1:30,18,71.6,18.82,63.64,966.7
5/24/2025 1:33,18,71.3,18.92,63.15,966.71
5/24/2025 1:36,18.1,70.7,18.95,62.99,966.7
5/24/2025 1:39,18.2,70.4,19.04,62.24,966.78
5/24/2025 1:42,18.2,69.8,18.66,63.44,966.76
5/24/2025 1:45,18,70,18.79,62.84,966.76
5/24/2025 1:48,18,70.5,18.81,62.65,966.77
5/24/2025 1:51,18,70.3,18.56,63.27,966.83
5/24/2025 1:54,17.8,70.4,18.8,62.14,966.82
5/24/2025 1:57,17.9,69.8,18.74,62.02,966.8
5/24/2025 2:00,18,69.2,18.78,61.66,966.77
5/24/2025 2:03,18,68.9,18.46,62.71,966.77
5/24/2025 2:06,17.8,69.3,18.47,63.54,966.76
5/24/2025 2:09,17.6,71.5,18.16,64.38,966.76
5/24/2025 2:12,17.5,71.4,18.02,64.25,966.77
5/24/2025 2:15,17.2,72,17.86,65.65,966.67
5/24/2025 2:18,17.1,72.9,18.05,64.42,966.66
5/24/2025 2:21,17.3,72.5,18.51,61.92,966.7
5/24/2025 2:24,17.6,70,18.39,61.79,966.7
5/24/2025 2:27,17.6,69.4,18.58,60.81,966.76
5/24/2025 2:30,17.7,68.2,18.48,61.07,966.73
5/24/2025 2:33,17.7,68.1,18.18,62.44,966.85
5/24/2025 2:36,17.5,69.4,18.21,62.39,966.87
5/24/2025 2:39,17.4,69.3,17.69,64.81,966.89
5/24/2025 2:42,17.1,71.5,17.8,64.17,967
5/24/2025 2:45,17.2,71.4,18.31,61.58,967.17
5/24/2025 2:48,17.4,69.5,18.28,62.1,967.13
5/24/2025 2:51,17.6,69.3,17.69,63.88,967.03
5/24/2025 2:54,17.1,70.6,18.5,58.47,966.99
5/24/2025 2:57,17.5,66.4,18.83,58.12,966.87
5/24/2025 3:00,17.9,65.1,18.82,57.4,966.85
5/24/2025 3:03,17.9,64.3,19.07,55.48,966.78
5/24/2025 3:06,18.1,62.6,19.56,55.09,966.85
5/24/2025 3:09,18.5,62.1,19.45,56.14,966.72
5/24/2025 3:12,18.6,62.8,18.78,60,966.61
5/24/2025 3:15,18,66.2,18.6,61.8,966.67
5/24/2025 3:18,17.8,68.9,19.12,60.6,966.53
5/24/2025 3:21,18,68.9,19.31,59.99,966.49
5/24/2025 3:24,18.4,67.7,19.3,60.06,966.44
5/24/2025 3:27,18.4,67.5,19.35,59.65,966.45
5/24/2025 3:30,18.4,67.1,19.16,60.81,966.42
5/24/2025 3:33,18.4,67.9,19.34,60.25,966.42
5/24/2025 3:36,18.4,67.9,19.41,59.96,966.31
5/24/2025 3:39,18.5,67.5,19.34,60.11,966.26
5/24/2025 3:42,18.5,67.2,19.37,59.98,966.22
5/24/2025 3:45,18.5,67.5,19.35,59.82,966.33
5/24/2025 3:48,18.4,67.3,19.12,60.73,966.25
5/24/2025 3:51,18.2,68.3,19.17,60.13,966.16
5/24/2025 3:54,18.3,67.6,19.28,59.79,966.23
5/24/2025 3:57,18.3,67.2,19.19,59.95,966.2
5/24/2025 4:00,18.2,67.5,19.17,59.58,966.29
5/24/2025 4:03,18.3,67,19.21,58.96,966.21
5/24/2025 4:06,18.4,66.1,19.31,58.3,966.28
5/24/2025 4:09,18.4,65.7,19.31,58.39,966.28
5/24/2025 4:12,18.4,65.4,19.4,57.26,966.24
5/24/2025 4:15,18.4,64.3,19.31,57.73,966.24
5/24/2025 4:18,18.3,64.9,19.27,57.99,966.29
5/24/2025 4:21,18.4,64.5,19.35,57.04,966.26
5/24/2025 4:24,18.4,64,19.25,57.68,966.22
5/24/2025 4:27,18.3,64.4,19.26,57.37,966.31
5/24/2025 4:30,18.4,63.8,19.31,56.96,966.29
5/24/2025 4:33,18.4,64,19.36,56.53,966.2
5/24/2025 4:36,18.5,63.3,19.32,56.91,966.34
5/24/2025 4:39,18.5,63.4,19.29,56.38,966.33
5/24/2025 4:42,18.4,63.2,19.29,55.09,966.25
5/24/2025 4:45,18.4,61.9,19.4,54.68,966.45
5/24/2025 4:48,18.4,61.5,19.33,55.04,966.54
5/24/2025 4:51,18.5,61.4,19.39,54.1,966.46
5/24/2025 4:54,18.5,60.3,19.18,54.67,966.48
5/24/2025 4:57,18.3,60.8,19.5,54.65,966.48
5/24/2025 5:00,18.5,61.1,19.33,54.36,966.52
5/24/2025 5:03,18.5,60.9,19.32,53.72,966.59
5/24/2025 5:06,18.5,60.2,19.33,53.94,966.55
5/24/2025 5:09,18.5,60,19.43,53.54,966.58
5/24/2025 5:12,18.5,59.6,19.4,53.12,966.42
5/24/2025 5:15,18.5,59.4,19.53,52.51,966.6
5/24/2025 5:18,18.6,58.7,19.4,52.58,966.6
5/24/2025 5:21,18.5,58.5,19.1,53.5,966.69
5/24/2025 5:24,18.3,59.4,19.3,52.99,966.77
5/24/2025 5:27,18.3,59.5,19.47,52.37,966.71
5/24/2025 5:30,18.5,58.6,19.52,51.46,966.86
5/24/2025 5:33,18.6,57.3,19.36,52.3,966.84
5/24/2025 5:36,18.5,57.9,19.31,51.99,966.99
5/24/2025 5:39,18.4,57.9,19.5,51.34,967
5/24/2025 5:42,18.6,57.4,19.42,51.79,967.17
5/24/2025 5:45,18.5,57.7,19.74,51.05,967.26
5/24/2025 5:48,18.7,57.1,19.64,51.42,967.24
5/24/2025 5:51,18.8,56.8,19.35,51.92,967.35
5/24/2025 5:54,18.5,57.5,19.55,52.04,967.44
5/24/2025 5:57,18.6,58.1,19.44,52.61,967.5
5/24/2025 6:00,18.5,58.5,19.42,51.71,967.58
5/24/2025 6:03,18.5,57.6,19.54,51.86,967.57
5/24/2025 6:06,18.6,58.1,19.4,51.66,967.64
5/24/2025 6:09,18.5,57.3,19.53,51.05,967.65
5/24/2025 6:12,18.6,57,19.39,50.94,967.67
5/24/2025 6:15,18.5,56.8,19.61,50.62,967.7
5/24/2025 6:18,18.7,56.5,19.46,51.53,967.68
5/24/2025 6:21,18.6,57.2,19.18,51.93,967.75
5/24/2025 6:24,18.4,57.5,18.18,57.72,967.8
5/24/2025 6:27,17.8,62.4,18.11,59.1,967.78
5/24/2025 6:30,17.3,66.1,18.31,59,967.69
5/24/2025 6:33,17.4,66.5,18.01,59.81,967.64
5/24/2025 6:36,17.3,66.9,18.56,58.21,967.54
5/24/2025 6:39,17.7,65.9,18.7,57.48,967.5
5/24/2025 6:42,17.8,64.8,18.82,58.01,967.54
5/24/2025 6:45,18,65.1,18.9,55.37,967.57
5/24/2025 6:48,18,62.4,18.93,56.97,967.62
5/24/2025 6:51,18,64.2,18.84,58.53,967.66
5/24/2025 6:54,18,66.1,17.67,63.1,967.59
5/24/2025 6:57,17.3,69.1,17.84,63.36,967.62
5/24/2025 7:00,17.1,71.3,17.75,63.93,967.62
5/24/2025 7:03,17.2,71.2,18.62,62.06,967.65
5/24/2025 7:06,17.6,71.5,18.45,61.64,967.68
5/24/2025 7:09,17.7,69.8,18.73,60.86,967.69
5/24/2025 7:12,17.9,69.2,18.32,62.6,967.67
5/24/2025 7:15,17.6,70.3,17.16,65.75,967.64
5/24/2025 7:18,16.8,72.6,18.1,62.67,967.74
5/24/2025 7:21,17.2,72.1,18,62.22,967.8
5/24/2025 7:24,17.1,71.1,18.24,62.03,967.83
5/24/2025 7:27,17.3,70.5,18.78,60.33,967.83
5/24/2025 7:30,17.7,69.6,19.01,60.09,967.84
5/24/2025 7:33,18.1,68.5,18.81,60.3,967.79
5/24/2025 7:36,17.9,68.4,19.03,59.99,967.69
5/24/2025 7:39,18.1,68.7,19.21,59.94,967.72
5/24/2025 7:42,18.3,68.5,19.34,60.2,967.74
5/24/2025 7:45,18.4,68.4,19.34,61.27,967.8
5/24/2025 7:48,18.5,69.3,19.51,61.33,967.82
5/24/2025 7:51,18.7,69.6,19.97,59.47,967.84
5/24/2025 7:54,18.9,68.5,19.87,58.85,967.71
5/24/2025 7:57,19.1,66.8,19.74,59.43,967.71
5/24/2025 8:00,19,67.2,19.93,59.14,967.82
5/24/2025 8:03,19.1,67.2,19.41,61,967.87
5/24/2025 8:06,18.5,69.1,19.05,60.91,968.01
5/24/2025 8:09,18.2,69.3,19.44,60.18,967.96
5/24/2025 8:12,18.4,69.3,19.3,60.8,968.06
5/24/2025 8:15,18.4,69.1,19.12,61.43,968.15
5/24/2025 8:18,18.3,69.8,19.32,61.09,968.14
5/24/2025 8:21,18.5,69.3,19.17,60.81,968.23
5/24/2025 8:24,18.3,69.2,19.27,61.17,968.36
5/24/2025 8:27,18.5,69.3,19.04,61.88,968.42
5/24/2025 8:30,18.3,70.1,19.32,61.16,968.45
5/24/2025 8:33,18.3,70.2,19.52,60.26,968.51
5/24/2025 8:36,18.5,69.3,20.09,58.82,968.49
5/24/2025 8:39,19,67.8,20.13,57.81,968.45
5/24/2025 8:42,19.1,66.6,20.01,58.5,968.45
5/24/2025 8:45,19.2,66.2,20.17,59.11,968.51
5/24/2025 8:48,19.2,67.4,19.92,60.2,968.48
5/24/2025 8:51,19.1,68.2,20.25,59.14,968.57
5/24/2025 8:54,19.3,67.9,20.15,58.73,968.6
5/24/2025 8:57,19.3,66.5,20.15,58.91,968.56
5/24/2025 9:00,19.3,66.7,20.21,59.48,968.53
5/24/2025 9:03,19.3,67.3,20.24,60.38,968.53
5/24/2025 9:06,19.3,68.8,20.21,61.05,968.52
5/24/2025 9:09,19.3,69.3,20.23,61.67,968.46
5/24/2025 9:12,19.4,70,20.51,60.15,968.47
5/24/2025 9:15,19.6,69,20.81,58.58,968.47
5/24/2025 9:18,19.9,66.8,21.5,57.09,968.57
5/24/2025 9:21,20.4,65.8,22.18,54.77,968.49
5/24/2025 9:24,20.9,63.3,22.4,54.05,968.52
5/24/2025 9:27,21.3,62.1,21.99,54.41,968.5
5/24/2025 9:30,21.3,61.1,22.46,53.28,968.51
5/24/2025 9:33,21.5,60.6,23.05,51.23,968.52
5/24/2025 9:36,22.1,58.5,23.06,49.35,968.58
5/24/2025 9:39,21.7,56.6,23.75,48.64,968.57
5/24/2025 9:42,22.4,56.4,23.77,48,968.69
5/24/2025 9:45,22.6,54.7,23.47,48.64,968.71
5/24/2025 9:48,22.3,55.6,23.03,50.2,968.72
5/24/2025 9:51,22,56.9,23.24,49.1,968.71
5/24/2025 9:54,22.3,55.5,23.78,48.76,968.67
5/24/2025 9:57,22.6,55.4,22.73,49.67,968.73
5/24/2025 10:00,22.4,54.5,23.56,47.31,968.74
5/24/2025 10:03,22.4,53.8,24.48,45.93,968.69
5/24/2025 10:06,23.1,53,24.88,45.72,968.68
5/24/2025 10:09,23.6,52.1,25.74,44.91,968.68
5/24/2025 10:12,24.5,51.4,25.72,45.72,968.62
5/24/2025 10:15,24.5,52,24.93,48.03,968.64
5/24/2025 10:18,24.1,53.8,24.96,47.57,968.62
5/24/2025 10:21,24,53.6,25,47.7,968.64
5/24/2025 10:24,23.9,54.4,24.87,47.22,968.61
5/24/2025 10:27,23.8,53.5,25.41,45.42,968.71
5/24/2025 10:30,24,52.6,24.57,45.83,968.68
5/24/2025 10:33,23.8,50.6,24.61,45.83,968.64
5/24/2025 10:36,23.6,52,25.32,44.92,968.65
5/24/2025 10:39,24,51.6,27.21,41.07,968.65
5/24/2025 10:42,25.3,48.3,25.92,44.08,968.71
5/24/2025 10:45,24.9,49.8,26.23,43.91,968.64
5/24/2025 10:48,25.1,49.7,25.27,46.47,968.63
5/24/2025 10:51,24.1,52.6,25.61,44.46,968.7
5/24/2025 10:54,24.1,51.7,25.49,45.43,968.64
5/24/2025 10:57,24.2,51.9,24.62,46.44,968.59
5/24/2025 11:00,23.8,51.8,27.08,42.48,968.6
5/24/2025 11:03,25,50.2,25.49,42.97,968.62
5/24/2025 11:06,24.7,47.6,24.46,44.93,968.56
5/24/2025 11:09,23.7,50.2,23.61,46.39,968.57
5/24/2025 11:12,23.1,51.1,23.44,46.33,968.64
5/24/2025 11:15,22.7,51.5,24.49,44.39,968.65
5/24/2025 11:18,23.1,51.3,24.94,43.53,968.63
5/24/2025 11:21,23.9,48.7,24.11,47.79,968.64
5/24/2025 11:24,23.5,52.8,23.15,49.41,968.67
5/24/2025 11:27,22.6,54.9,23.05,50.88,968.62
5/24/2025 11:30,22.3,56.9,23.71,49.17,968.53
5/24/2025 11:33,22.6,56.2,23.86,49.52,968.55
5/24/2025 11:36,22.8,56.4,23.26,52.48,968.59
5/24/2025 11:39,22.4,59.3,24.11,50.54,968.54
5/24/2025 11:42,22.7,58.9,23.86,50.79,968.57
5/24/2025 11:45,22.8,58,23.74,51.13,968.49
5/24/2025 11:48,22.9,57.5,24.08,50.58,968.52
5/24/2025 11:51,23.1,57.7,23.5,51.69,968.51
5/24/2025 11:54,22.7,58.1,23.98,50.04,968.48
5/24/2025 11:57,22.6,58,24.05,49.46,968.48
5/24/2025 12:00,23.2,56.1,24.46,48.57,968.47
5/24/2025 12:03,23.3,55.1,24.06,49.43,968.48
5/24/2025 12:06,23.7,54,23.93,49.86,968.46
5/24/2025 12:09,23.2,55.8,22.99,51.75,968.41
5/24/2025 12:12,22.4,57.4,25.22,47.15,968.41
5/24/2025 12:15,23.5,55.6,26.33,45.1,968.29
5/24/2025 12:18,24.5,53.5,25.42,46.08,968.31
5/24/2025 12:21,25.2,50.7,25.9,45.68,968.28
5/24/2025 12:24,24.7,51.8,25.43,45.75,968.3
5/24/2025 12:27,24.9,50.7,24.74,46.62,968.24
5/24/2025 12:30,24.2,52.3,26.3,45.75,968.15
5/24/2025 12:33,24.7,53.3,26.54,44.52,968.14
5/24/2025 12:36,25.1,51,25.33,46.17,968.14
5/24/2025 12:39,25,50.6,24.69,48.12,968.16
5/24/2025 12:42,24.4,52.7,25.47,46.46,968.12
5/24/2025 12:45,24.6,52.7,26.96,45.16,968.08
5/24/2025 12:48,25.4,52.6,27.39,43.99,968.09
5/24/2025 12:51,25.8,51.3,26.41,45.8,968.06
5/24/2025 12:54,25.5,51.9,25.65,46.84,968.12
5/24/2025 12:57,24.9,52.6,25.57,47.21,968.09
5/24/2025 13:00,24.7,53.7,24.69,49.62,968
5/24/2025 13:03,24,55.8,23.88,51.27,967.99
5/24/2025 13:06,23.5,56.2,24.75,49.73,968.02
5/24/2025 13:09,23.5,57.2,25.24,48.56,968.01
5/24/2025 13:12,23.9,56.2,25.78,47.77,967.97
5/24/2025 13:15,24.6,55.1,25.67,47.75,967.94
5/24/2025 13:18,24.7,54.7,25.44,47.54,967.98
5/24/2025 13:21,24.2,54.5,25.84,46.49,967.88
5/24/2025 13:24,24.5,53.7,25.89,46.92,967.82
5/24/2025 13:27,24.7,53.7,25.16,48.1,967.86
5/24/2025 13:30,24.2,54.6,25.59,48.36,967.85
5/24/2025 13:33,24.3,56,24.82,49.48,967.87
5/24/2025 13:36,24.4,54.8,25.14,50.06,967.87
5/24/2025 13:39,24.3,56.5,23.68,52.45,967.92
5/24/2025 13:42,23.3,57.8,23.25,54.17,967.91
5/24/2025 13:45,22.5,60.9,23.17,53.8,967.8
5/24/2025 13:48,22.3,61.3,23.98,52.02,967.75
5/24/2025 13:51,22.8,60.2,23.1,54.86,967.77
5/24/2025 13:54,22.3,61.9,22.91,56.09,967.69
5/24/2025 13:57,22.1,63.5,23.47,56.54,967.61
5/24/2025 14:00,22.4,64.9,23.26,57.4,967.65
5/24/2025 14:03,22.4,65.4,23.64,56.55,967.66
5/24/2025 14:06,22.5,65.4,23.39,55.81,967.72
5/24/2025 14:09,22.9,62.9,24.85,53.5,967.72
5/24/2025 14:12,23.5,62.4,24.37,54.15,967.74
5/24/2025 14:15,23.7,61.1,23.42,55.22,967.7
5/24/2025 14:18,22.8,62,23.29,55.59,967.73
5/24/2025 14:21,22.6,62.8,23.1,55.74,967.71
5/24/2025 14:24,22.5,62.6,23.41,55.99,967.67
5/24/2025 14:27,22.4,63.9,24.07,54.89,967.65
5/24/2025 14:30,22.9,63.6,23.38,55.5,967.61
5/24/2025 14:33,22.5,62.9,22.65,55.58,967.58
5/24/2025 14:36,22.2,61.8,23.46,54.1,967.6
5/24/2025 14:39,22.4,61.8,24.15,52.58,967.61
5/24/2025 14:42,22.9,60.7,24.21,52.03,967.55
5/24/2025 14:45,23.1,59.8,24.38,50.8,967.43
5/24/2025 14:48,23.2,58.6,24.79,50.26,967.45
